Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2021-06-24 14:48:34.463,-0.3,0.3,219,-0.2,0.8,0.1,0.1,0.0,0.000,-0.1,0.1,488.2,0.098,0.000,93.4,00:01:53,46.2,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:34,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3978392,8.5450075,32TMT 65666 49476,0.0,0.0,245.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.2,-0.1,0.0,-0.0,0.1,9.9,-45.2,-0.0,0.0,-0.0,0.1,-0.3,0.4,220.0,-0.3,0.4,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:35.494,-0.3,0.4,219,-0.0,0.5,0.1,0.1,0.0,0.000,-0.1,0.1,488.2,0.097,0.000,93.4,00:01:54,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:35,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.01,0.01,0.02,0.00,0.00,0.42,0.14,47.3978391,8.5450072,32TMT 65666 49476,0.0,0.0,226.9,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.2,-0.1,0.0,-0.0,0.1,9.9,-45.2,-0.0,0.0,-0.0,0.1,-0.3,0.4,220.0,0.0,0.5,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:36.468,-0.3,0.4,219,0.1,0.1,0.0,0.0,0.0,0.000,-0.1,0.1,488.2,0.103,0.000,93.4,00:01:55,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:36,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.01,0.01,0.02,0.00,0.00,0.42,0.14,47.3978390,8.5450068,32TMT 65666 49476,0.0,0.0,236.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.2,-0.1,0.0,-0.0,0.1,9.9,-45.2,-0.0,0.1,-0.0,0.1,-0.2,0.5,220.0,0.1,0.4,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:37.468,-0.3,0.5,219,-0.0,0.2,-0.0,0.0,0.0,0.000,-0.1,0.1,488.2,0.109,0.000,93.4,00:01:56,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:37,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.41,0.14,47.3978390,8.5450064,32TMT 65666 49476,0.0,0.0,280.6,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.2,-0.1,0.0,-0.0,0.1,9.9,-45.2,-0.0,0.1,-0.0,0.1,-0.3,0.6,220.0,0.0,0.3,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:38.465,-0.3,0.5,219,-0.2,0.8,0.1,0.0,0.0,0.000,-0.1,0.1,488.2,0.110,0.000,93.4,00:01:57,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:38,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.41,0.14,47.3978391,8.5450061,32TMT 65666 49476,0.0,0.0,268.4,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.2,-0.1,0.0,-0.0,0.1,9.9,-45.2,-0.0,0.1,0.0,0.1,-0.4,0.6,220.0,-0.1,0.6,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:39.473,-0.3,0.6,219,-0.2,0.0,0.0,0.0,0.0,0.000,-0.1,0.1,488.2,0.116,0.000,93.4,00:01:58,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:39,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.04,0.01,0.01,0.01,0.00,0.00,0.43,0.14,47.3978391,8.5450059,32TMT 65666 49476,0.0,0.0,322.6,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.1,0.0,0.0,0.1,9.9,-45.2,-0.0,0.1,0.0,0.1,-0.3,0.6,220.0,-0.1,0.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:40.471,-0.4,0.5,219,0.3,0.2,0.0,0.0,0.0,0.000,-0.1,0.1,488.3,0.132,0.000,93.4,00:01:59,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:40,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.04,0.01,0.01,0.01,0.00,0.00,0.43,0.14,47.3978393,8.5450058,32TMT 65666 49476,0.0,0.0,282.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.1,0.0,0.0,0.1,9.9,-45.2,-0.0,0.0,0.0,0.1,-0.3,0.5,220.0,0.3,0.4,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:41.469,-0.3,0.5,219,-0.2,0.6,0.2,0.0,0.0,0.000,-0.1,0.1,488.3,0.142,0.000,93.4,00:02:00,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:41,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.04,0.01,0.01,0.01,0.00,0.00,0.43,0.14,47.3978393,8.5450056,32TMT 65666 49476,0.0,0.0,29.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.2,0.0,0.0,0.1,9.9,-45.2,-0.0,0.0,0.0,0.1,-0.3,0.5,220.0,0.2,0.3,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:42.482,-0.3,0.5,219,0.3,0.4,0.1,0.0,0.0,0.000,-0.1,0.1,488.3,0.159,0.000,93.4,00:02:01,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:42,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.04,0.01,0.01,0.01,0.00,0.00,0.43,0.14,47.3978394,8.5450053,32TMT 65666 49476,0.0,0.0,278.7,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.2,0.0,0.0,0.1,9.9,-45.2,-0.0,0.0,0.0,0.1,-0.2,0.5,220.0,0.0,0.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:43.477,-0.4,0.4,219,-0.2,0.6,0.1,0.1,0.0,0.000,-0.2,0.2,488.3,0.176,0.000,93.4,00:02:02,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:43,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.06,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3978395,8.5450049,32TMT 65666 49476,0.0,0.0,327.5,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.2,0.0,0.0,0.2,9.9,-45.2,-0.0,0.0,0.0,0.2,-0.4,0.5,220.0,-0.1,0.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:44.484,-0.5,0.6,219,-0.0,0.3,-0.0,0.1,0.0,0.000,-0.2,0.2,488.3,0.188,0.000,93.4,00:02:03,46.4,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:44,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.06,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3978396,8.5450046,32TMT 65666 49476,0.0,0.0,268.7,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.2,0.0,0.0,0.2,9.9,-45.2,-0.0,0.0,0.1,0.2,-0.5,0.6,220.0,-0.3,0.4,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:45.468,-0.6,0.6,219,0.0,0.3,0.0,0.1,0.0,0.000,-0.2,0.2,488.3,0.190,0.000,93.4,00:02:04,46.4,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:45,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3978397,8.5450045,32TMT 65666 49476,0.0,0.0,343.5,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.2,0.0,0.0,0.2,9.9,-45.2,-0.0,0.0,0.1,0.2,-0.6,0.7,220.0,0.2,0.6,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:46.472,-0.7,0.6,219,-0.2,-0.1,0.1,0.1,0.0,0.000,-0.2,0.2,488.3,0.188,0.000,93.4,00:02:05,46.4,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:46,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3978397,8.5450045,32TMT 65666 49476,0.0,0.0,343.5,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.2,0.0,0.0,0.2,9.9,-45.2,-0.0,0.0,0.1,0.2,-0.7,0.6,220.0,-0.2,0.2,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:47.507,-0.7,0.6,219,0.1,0.1,-0.1,0.0,0.0,0.000,-0.2,0.2,488.3,0.178,0.000,93.4,00:02:06,46.4,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:47,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3978398,8.5450047,32TMT 65666 49476,0.0,0.0,69.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.2,0.0,0.0,0.2,9.9,-45.2,-0.0,0.0,0.1,0.2,-0.7,0.6,220.0,0.0,0.1,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:48.515,-0.6,0.6,219,-0.2,0.6,0.1,0.0,0.0,0.000,-0.1,0.2,488.3,0.163,0.000,93.4,00:02:07,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:48,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.04,0.00,0.00,0.00,0.00,0.00,0.41,0.14,47.3978398,8.5450052,32TMT 65666 49476,0.0,0.0,98.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.2,0.0,0.0,0.1,9.9,-45.2,-0.0,0.0,0.0,0.1,-0.6,0.7,220.0,-0.2,0.3,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:49.475,-0.7,0.5,219,-0.1,0.2,-0.1,0.0,0.0,0.000,-0.1,0.1,488.3,0.142,0.000,93.4,00:02:08,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:49,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.04,0.00,0.00,0.00,0.00,0.00,0.41,0.14,47.3978399,8.5450057,32TMT 65666 49476,0.0,0.0,16.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.3,-0.2,0.0,0.0,0.1,9.9,-45.2,-0.0,0.0,0.0,0.1,-0.7,0.6,220.0,0.1,0.5,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:50.499,-0.5,0.5,219,0.4,0.3,0.0,0.0,0.0,0.000,-0.1,0.1,488.3,0.120,0.000,93.4,00:02:09,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:50,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.00,0.00,0.00,0.00,0.00,0.43,0.14,47.3978399,8.5450061,32TMT 65666 49476,0.0,0.0,27.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.2,-0.1,0.0,0.0,0.1,9.9,-45.2,-0.0,0.0,0.0,0.1,-0.5,0.6,220.0,0.4,0.2,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:51.479,-0.4,0.6,219,-0.2,0.6,-0.1,0.0,0.0,0.000,-0.1,0.1,488.2,0.104,0.000,93.4,00:02:10,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:51,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.00,0.00,0.00,0.00,0.00,0.43,0.14,47.3978400,8.5450065,32TMT 65666 49476,0.0,0.0,67.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.2,-0.1,-0.0,-0.0,0.1,9.9,-45.2,-0.0,0.0,-0.0,0.1,-0.4,0.6,220.0,-0.0,0.3,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:52.471,-0.5,0.6,219,-0.2,0.3,-0.0,0.0,0.0,0.000,-0.1,0.1,488.2,0.091,0.000,93.4,00:02:11,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:52,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.00,0.00,0.02,0.00,0.00,0.43,0.14,47.3978401,8.5450068,32TMT 65666 49476,0.0,0.0,189.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,9.9,-45.2,-0.1,-0.0,-0.0,0.1,9.9,-45.2,-0.0,-0.0,-0.0,0.1,-0.5,0.6,220.0,-0.2,0.4,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:53.456,-0.5,0.5,219,0.1,0.0,0.0,0.0,0.0,0.000,-0.1,0.1,488.2,0.091,0.000,93.4,00:02:12,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:53,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.00,0.00,0.02,0.00,0.00,0.43,0.14,47.3978404,8.5450069,32TMT 65666 49476,0.0,0.0,20.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,10.0,-45.2,-0.1,-0.0,-0.0,0.1,9.9,-45.2,-0.0,-0.0,-0.0,0.1,-0.5,0.5,220.0,0.0,0.1,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:54.538,-0.6,0.5,219,0.2,0.2,0.1,0.0,0.0,0.000,-0.1,0.1,488.2,0.089,0.000,93.4,00:02:13,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:54,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3978407,8.5450071,32TMT 65666 49476,0.0,0.0,48.5,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,10.0,-45.2,-0.1,-0.0,-0.0,0.1,9.9,-45.2,-0.0,-0.0,-0.0,0.1,-0.6,0.5,220.0,-0.2,0.4,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:55.512,-0.7,0.4,219,-0.1,0.5,0.1,0.1,0.0,0.000,-0.1,0.1,488.2,0.090,0.000,93.4,00:02:14,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:55,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3978409,8.5450073,32TMT 65666 49476,0.0,0.0,87.9,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,10.0,-45.2,-0.1,-0.0,-0.0,0.1,9.9,-45.2,-0.0,-0.0,-0.0,0.1,-0.7,0.5,220.0,-0.3,0.5,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:56.506,-0.6,0.5,219,0.4,0.3,0.1,0.1,0.0,0.000,-0.1,0.1,488.2,0.096,0.000,93.4,00:02:15,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:56,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.00,0.00,0.00,0.42,0.14,47.3978410,8.5450075,32TMT 65666 49476,0.0,0.0,84.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,10.0,-45.2,-0.1,-0.0,-0.0,0.1,9.9,-45.2,-0.0,-0.0,-0.0,0.1,-0.6,0.5,220.0,0.1,0.2,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:57.504,-0.6,0.4,219,-0.2,0.4,0.1,0.1,0.0,0.000,-0.1,0.1,488.2,0.098,0.000,93.4,00:02:16,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:57,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.00,0.00,0.00,0.42,0.14,47.3978410,8.5450077,32TMT 65666 49476,0.0,0.0,125.4,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,10.0,-45.2,-0.1,-0.0,-0.0,0.1,9.9,-45.2,-0.0,-0.0,-0.0,0.1,-0.6,0.5,220.0,0.1,0.5,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2021-06-24 14:48:58.504,-0.6,0.4,219,0.3,0.4,0.0,0.1,0.0,0.000,-0.1,0.1,488.2,0.103,0.000,93.4,00:02:17,46.3,4,229,102,--.--,56,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:48:58,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.01,0.01,0.00,0.00,0.00,0.41,0.14,47.3978410,8.5450078,32TMT 65666 49476,0.0,0.0,102.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,10.0,-45.2,-0.1,-0.0,-0.0,0.1,9.9,-45.2,-0.0,-0.0,-0.0,0.1,-0.6,0.4,220.0,0.1,0.2,0.1,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
